,city,district,neighborhood,condition,type,rooms,area_m2,lift,views,floor,prices
2681,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,122,Yes,exterior, floor 1,475000
2682,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,10,262,Yes,exterior, floor 4,978000
2683,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,81,Yes,exterior, floor 2,299000
2684,Barcelona,Les Corts,les Corts,needs refurb,Flat,3,86,Yes,exterior, floor 2,310000
2685,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,130,Yes,exterior, floor 3,520000
2686,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,2,95,No,exterior, floor 4,370000
2687,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,3,121,Yes,exterior, floor 2,550000
2688,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,5,160,Yes,exterior, floor 3,650000
2689,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,5,158,Yes,exterior, floor 1,530000
2690,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,4,85,Yes,exterior, floor 2,320000
2691,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,4,85,Yes,exterior, floor 2,319000
2692,Barcelona,Gràcia,Vallcarca i els Penitents,needs refurb,Flat,4,92,Yes,exterior,mezzanine,390000
2693,Barcelona,Horta-Guinardó,el Baix Guinardó,needs refurb,Flat,3,85,Yes,exterior, floor 2,319000
2694,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Penthouse,2,107,Yes,exterior, floor 9,650000
2695,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,56,Yes,exterior, floor 3,194000
2696,Barcelona,Sants-Montjuïc,Sants,needs refurb,Flat,4,127,Yes,exterior, floor 7,540000
2697,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,needs refurb,Flat,5,285,Yes,exterior, floor 1,1260000
2698,Barcelona,Horta-Guinardó,Sant Genís dels Agudells,needs refurb,Flat,2,42,No,exterior,ground floor,79000
2699,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,3,77,No,exterior, floor 3,195000
2700,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,4,185,Yes,exterior, floor 2,365000
2701,Barcelona,Les Corts,la Maternitat i Sant Ramon,needs refurb,Flat,4,78,Yes,interior, floor 6,219000
2702,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,125,Yes,exterior, floor 2,495000
2703,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,5,165,Yes,exterior, floor 3,655000
2704,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,108,Yes,exterior, floor 3,409000
2705,Barcelona,Eixample,el Fort Pienc,needs refurb,Flat,5,157,Yes,exterior, floor 4,530000
2706,Barcelona,Les Corts,les Corts,needs refurb,Flat,3,80,Yes,exterior, floor 3,395000
2707,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,180,Yes,exterior,mezzanine,1200000
2708,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,70,Yes,exterior, floor 3,360000
2709,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,70,Yes,exterior, floor 6,255000
2710,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,2,70,No,exterior, floor 1,239000
2711,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,2,56,Yes,interior, floor 5,209000
2712,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,5,155,Yes,exterior, floor 5,595000
2713,Barcelona,Gràcia,la Salut,needs refurb,Flat,3,78,Yes,exterior,ground floor,255000
2714,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,needs refurb,Terraced,4,137,No,exterior,Multiple,265000
2715,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,2,58,Yes,interior,mezzanine,205000
2716,Barcelona,Sant Martí,Provençals del Poblenou,needs refurb,Flat,3,74,Yes,exterior, floor 1,233000
2717,Barcelona,Sant Andreu,Navas,needs refurb,Flat,3,79,Yes,interior, floor 3,219000
2718,Barcelona,Sant Martí,el Clot,needs refurb,Flat,4,96,Yes,interior, floor 2,325000
2719,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,2,114,Yes,exterior, floor 8,500000
2720,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,5,100,Yes,exterior, floor 4,358000
2721,Barcelona,Les Corts,les Corts,needs refurb,Flat,6,289,Yes,exterior, floor 2,1200000
2722,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,4,88,Yes,exterior, floor 5,350000
2723,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,69,Yes,exterior, floor 2,340000
2724,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,Flat,3,93,No,exterior, floor 1,375000
2725,Barcelona,Les Corts,Pedralbes,needs refurb,Detached,7,716,No,exterior,Multiple,3390000
2726,Barcelona,Sants-Montjuïc,la Bordeta,needs refurb,Flat,4,97,Yes,exterior, floor 6,340000
2727,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,5,145,Yes,exterior, floor 1,1220000
2728,Barcelona,Sants-Montjuïc,Sants - Badal,needs refurb,Flat,3,120,Yes,exterior, floor 6,463000
2729,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,5,227,No,exterior,ground floor,1095000
2730,Barcelona,Horta-Guinardó,el Carmel,needs refurb,Flat,3,55,No,exterior,mezzanine,130000
2731,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,3,143,Yes,exterior, floor 1,900000
2732,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,Flat,7,319,Yes,exterior, floor 1,1350000
2733,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,4,196,Yes,exterior, floor 1,595000
2734,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,3,121,Yes,exterior, floor 1,562000
2735,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,5,106,Yes,exterior, floor 2,370000
2736,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,5,246,Yes,exterior, floor 1,990000
2737,Barcelona,Sant Andreu,Sant Andreu,needs refurb,Flat,3,70,Yes,exterior, floor 3,199000
2738,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,2,39,No,exterior, floor 4,130000
2739,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,2,93,Yes,exterior, floor 7,450000
2740,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,3,120,Yes,exterior, floor 7,445000
2741,Barcelona,Sant Andreu,la Sagrera,needs refurb,Flat,4,102,Yes,exterior, floor 7,255000
2742,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Penthouse,2,87,Yes,exterior, floor 7,299000
2743,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,2,47,Yes,exterior, floor 4,210000
2744,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,2,47,Yes,exterior, floor 3,210000
2745,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,110,No,interior,ground floor,250000
2746,Barcelona,Sants-Montjuïc,Hostafrancs,needs refurb,Flat,2,83,Yes,exterior,mezzanine,255000
2747,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,3,72,Yes,exterior, floor 3,260000
2748,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Penthouse,3,120,Yes,exterior, floor 6,495000
2749,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,4,88,Yes,exterior, floor 1,375000
2750,Barcelona,Les Corts,Pedralbes,needs refurb,Penthouse,3,76,Yes,exterior, floor 10,430000
2751,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,2,74,No,exterior, floor 2,325000
2752,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,3,69,Yes,exterior, floor 2,240000
2753,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,5,258,Yes,exterior, floor 2,1050000
2754,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,2,81,No,interior, floor 5,490000
2755,Barcelona,Gràcia,Vallcarca i els Penitents,needs refurb,Flat,3,72,Yes,exterior, floor 2,265000
2756,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Detached,10,690,No,exterior,Multiple,3950000
2757,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,2,55,No,exterior, floor 3,155000
2758,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,3,70,Yes,exterior, floor 8,365000
2759,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,4,90,No,exterior, floor 2,239000
2760,Barcelona,Sants-Montjuïc,Hostafrancs,needs refurb,Flat,3,64,Yes,exterior, floor 2,220000
2761,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,3,58,No,exterior, floor 3,140000
2762,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,129,Yes,exterior, floor 2,599000
2763,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,120,Yes,exterior, floor 3,595000
2764,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,4,114,No,exterior, floor 3,335000
2765,Barcelona,Les Corts,la Maternitat i Sant Ramon,needs refurb,Flat,4,95,Yes,exterior, floor 3,430000
2766,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,117,Yes,exterior, floor 1,410000
2767,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,4,134,No,exterior, floor 2,395000
2768,Barcelona,Nou Barris,la Trinitat Nova,needs refurb,Penthouse,2,76,No,exterior, floor 4,125000
2769,Barcelona,Les Corts,les Corts,needs refurb,Flat,4,125,Yes,interior, floor 6,550000
2770,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,7,228,Yes,exterior, floor 2,2200000
2771,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,6,200,Yes,exterior, floor 3,710000
2772,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,3,150,Yes,exterior, floor 1,550000
2773,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,5,150,Yes,exterior, floor 1,410000
2774,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,3,64,Yes,exterior, floor 2,190000
2775,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,4,140,Yes,exterior, floor 2,550000
2776,Barcelona,Horta-Guinardó,la Font d'en Fargues,needs refurb,Flat,3,145,No,exterior,ground floor,259000
2777,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,3,90,Yes,exterior, floor 4,410000
2778,Barcelona,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,needs refurb,Penthouse,3,84,No,exterior, floor 3,330000
2779,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,7,391,Yes,exterior, floor 4,1690000
2780,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,3,129,Yes,exterior, floor 3,550000
2781,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,2,80,Yes,exterior, floor 3,320000
2782,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,5,320,Yes,exterior, floor 3,1750000
2783,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,158,Yes,exterior, floor 1,680000
2784,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,153,Yes,exterior, floor 3,650000
2785,Barcelona,Sant Andreu,el Congrés i els Indians,needs refurb,Penthouse,3,64,Yes,exterior, floor 4,179900
2786,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,7,184,Yes,exterior, floor 4,780000
2787,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,176,Yes,exterior, floor 2,750000
2788,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,8,261,Yes,exterior, floor 4,978000
2789,Barcelona,Gràcia,Vallcarca i els Penitents,needs refurb,Flat,5,317,No,exterior,mezzanine,699000
2790,Barcelona,Sant Martí,el Poblenou,needs refurb,Flat,5,192,No,exterior, floor 1,549000
2791,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,141,Yes,exterior, floor 4,622000
2792,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Penthouse,3,47,No,exterior, floor 4,199900
2793,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,90,Yes,exterior, floor 4,400000
2794,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,4,118,Yes,exterior, floor 3,550000
2795,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,3,132,Yes,exterior, floor 4,498000
2796,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,3,85,No,exterior, floor 1,239000
2797,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,82,Yes,exterior, floor 1,350000
2798,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,87,Yes,exterior, floor 1,570000
2799,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,4,212,No,exterior, floor 2,850000
2800,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,130,Yes,exterior, floor 2,520000
2801,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,6,175,Yes,exterior, floor 5,635000
2802,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,58,Yes,exterior, floor 5,450000
2803,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,4,136,Yes,exterior, floor 3,890000
2804,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,4,121,Yes,exterior, floor 4,465000
2805,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,needs refurb,Flat,3,70,Yes,interior, floor 3,155000
2806,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,4,136,Yes,exterior, floor 2,475000
2807,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,5,145,Yes,exterior, floor 3,790000
2808,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,4,188,Yes,exterior, floor 2,599000
2809,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,87,Yes,exterior, floor 2,330000
2810,Barcelona,Sant Andreu,Sant Andreu,needs refurb,Flat,3,65,Yes,exterior, floor 2,185000
2811,Barcelona,Horta-Guinardó,Horta,needs refurb,Detached,10,297,No,exterior,Multiple,795000
2812,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Penthouse,4,123,Yes,exterior, floor 4,690000
2813,Barcelona,Horta-Guinardó,el Carmel,needs refurb,Detached,5,142,No,exterior,Multiple,450000
2814,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,5,139,Yes,exterior, floor 5,657000
2815,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Penthouse,5,335,No,exterior, floor 6,2850000
2816,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,4,137,Yes,exterior, floor 2,550000
2817,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,65,Yes,exterior, floor 6,385000
2818,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Detached,7,650,No,exterior,Multiple,2300000
2819,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,3,235,No,exterior, floor 1,712500
2820,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,6,274,Yes,exterior, floor 5,1670000
2821,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,3,65,No,exterior, floor 1,210000
2822,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,196,Yes,exterior, floor 4,900000
2823,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,2,50,No,exterior, floor 1,175000
2824,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,2,143,Yes,exterior,mezzanine,900000
2825,Barcelona,Gràcia,Vallcarca i els Penitents,needs refurb,Flat,3,80,Yes,exterior, floor 4,310000
2826,Barcelona,Eixample,el Fort Pienc,needs refurb,Flat,4,90,Yes,interior, floor 1,325000
2827,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,2,55,No,exterior, floor 2,175000
2828,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,4,97,Yes,exterior, floor 2,367000
2829,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,2,86,Yes,exterior, floor 5,302000
2830,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,129,Yes,exterior, floor 1,718500
2831,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,3,73,Yes,exterior, floor 1,290000
2832,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,104,Yes,exterior, floor 3,345000
2833,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,3,80,No,exterior, floor 2,210000
2834,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,4,204,Yes,exterior, floor 2,780000
2835,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,needs refurb,Flat,5,217,No,exterior,mezzanine,990000
2836,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,157,Yes,exterior, floor 1,545000
2837,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,4,114,Yes,exterior, floor 1,340000
2838,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Penthouse,1,85,Yes,exterior, floor 1,460000
2839,Barcelona,Nou Barris,la Trinitat Nova,needs refurb,Flat,2,76,No,exterior, floor 4,125000
2840,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,80,Yes,exterior, floor 3,295000
2841,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,3,116,Yes,exterior, floor 2,550000
2842,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,73,Yes,exterior, floor 10,435000
2843,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,2,150,Yes,exterior, floor 1,830000
2844,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,3,114,No,exterior, floor 2,350000
2845,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,73,Yes,exterior, floor 9,460000
2846,Barcelona,Sants-Montjuïc,Sants,needs refurb,Flat,4,85,Yes,exterior,mezzanine,310000
2847,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,6,257,Yes,exterior, floor 4,800000
2848,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,6,549,Yes,exterior, floor 1,1950000
2849,Barcelona,Sant Martí,el Poblenou,needs refurb,Flat,4,99,Yes,exterior, floor 2,378000
2850,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,3,100,Yes,exterior, floor 1,550000
2851,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,120,Yes,exterior, floor 5,650000
2852,Barcelona,Les Corts,Pedralbes,needs refurb,Penthouse,3,74,Yes,exterior, floor 8,430000
2853,Barcelona,Les Corts,Pedralbes,needs refurb,Penthouse,2,73,Yes,exterior, floor 8,460000
2854,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,2,81,No,interior, floor 4,480000
2855,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,5,123,Yes,exterior, floor 4,740000
2856,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,7,250,Yes,exterior, floor 3,1000000
2857,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,5,220,Yes,exterior, floor 5,620000
2858,Barcelona,Nou Barris,la Prosperitat,needs refurb,Flat,1,74,No,exterior,ground floor,87000
2859,Barcelona,Sant Andreu,la Sagrera,needs refurb,Flat,1,74,Yes,interior, floor 1,156000
2860,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,4,120,Yes,exterior, floor 3,391000
2861,Barcelona,Sants-Montjuïc,Sants,needs refurb,Penthouse,4,77,No,exterior, floor 3,285000
2862,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,110,Yes,exterior, floor 3,495000
2863,Barcelona,Sant Andreu,Sant Andreu,needs refurb,Flat,3,69,Yes,exterior, floor 3,186000
2864,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,4,66,No,exterior, floor 1,229000
2865,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,46,No,interior, floor 4,185000
2866,Barcelona,Nou Barris,Can Peguera,needs refurb,Flat,3,54,Yes,exterior, floor 4,125000
2867,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Penthouse,4,130,Yes,exterior, floor 6,699000
2868,Barcelona,Sant Andreu,el Congrés i els Indians,needs refurb,Flat,3,104,Yes,exterior, floor 1,295000
2869,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,87,Yes,exterior, floor 1,570000
2870,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,4,212,Yes,exterior, floor 2,850000
2871,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,5,154,No,exterior, floor 1,460000
2872,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,2,80,Yes,exterior,ground floor,325000
2873,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,5,250,Yes,interior,mezzanine,790000
2874,Barcelona,Eixample,la Sagrada Família,needs refurb,Penthouse,2,35,Yes,exterior, floor 5,190000
2875,Barcelona,Sant Martí,Provençals del Poblenou,needs refurb,Flat,3,90,Yes,exterior, floor 1,250000
2876,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,142,Yes,exterior, floor 4,750000
2877,Barcelona,Horta-Guinardó,el Carmel,needs refurb,Flat,3,67,Yes,interior, floor 3,155000
2878,Barcelona,Les Corts,les Corts,needs refurb,Flat,4,146,Yes,interior, floor 1,520000
2879,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,337,Yes,exterior, floor 2,1060000
2880,Barcelona,Horta-Guinardó,el Carmel,needs refurb,Flat,3,55,No,exterior,ground floor,149000
2881,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Terraced,1,154,No,exterior,Multiple,390000
2882,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,141,Yes,exterior, floor 7,670000
2883,Barcelona,Sant Andreu,el Bon Pastor,needs refurb,Detached,7,200,No,exterior,Multiple,279900
2884,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,4,132,Yes,exterior, floor 3,598000
2885,Barcelona,Les Corts,la Maternitat i Sant Ramon,needs refurb,Flat,4,73,Yes,exterior, floor 9,350000
